time,seconds_elapsed,z,y,x
1697910552273722400,0.126722412109375,0.2987947463989258,-0.050724029541015625,0.9075303077697754
1697910552292690000,0.14568994140625,-0.10252761840820312,0.20792129635810852,0.24463272094726562
1697910552311657700,0.16465771484375,-0.5745115280151367,0.06310296058654785,-0.18374228477478027
1697910552330625300,0.183625244140625,1.2516860961914062,0.10836119949817657,0.16833281517028809
1697910552349593000,0.202593017578125,-0.10535907745361328,0.1133597195148468,0.05434608459472656
1697910552368560600,0.221560546875,-0.3375358581542969,0.08018739521503448,0.003966093063354492
1697910552387528400,0.240528564453125,-0.10631370544433594,0.1403527855873108,-0.002084016799926758
1697910552406496000,0.25949609375,-0.08521366119384766,-0.08063356578350067,0.12647461891174316
1697910552425463600,0.278463623046875,-0.1998910903930664,-0.12507390975952148,0.0576021671295166
1697910552444431400,0.297431396484375,-0.11681652069091797,0.045198649168014526,0.13955163955688477
1697910552463399000,0.31639892578125,-0.07461071014404297,0.0542813241481781,0.06505990028381348
1697910552482366700,0.33536669921875,-0.04299640655517578,0.024059191346168518,-0.0183563232421875
1697910552501334300,0.354334228515625,0.030704498291015625,0.0024676918983459473,-0.02176189422607422
1697910552520302000,0.373302001953125,0.02541828155517578,0.018164336681365967,-0.0294644832611084
1697910552539269600,0.39226953125,-0.13693523406982422,0.060445986688137054,-0.029611825942993164
1697910552558237400,0.411237548828125,-0.23852062225341797,-0.05762164294719696,0.12635302543640137
1697910552577205000,0.430205078125,-0.1399059295654297,-0.06285041570663452,0.14201760292053223
1697910552596172800,0.4491728515625,0.10479068756103516,-0.033535026013851166,-0.04540538787841797
1697910552615140400,0.468140380859375,0.2344837188720703,-0.0840182974934578,-0.1768937110900879
1697910552634108200,0.487108154296875,0.1507863998413086,-0.3121725916862488,-0.4403529167175293
1697910552653075700,0.50607568359375,-0.08625984191894531,-0.18722015619277954,-0.30710887908935547
1697910552672043500,0.52504345703125,-0.228485107421875,0.11611925810575485,-0.1140904426574707
1697910552691011000,0.544010986328125,-0.11454296112060547,0.1987738162279129,-0.06470394134521484
1697910552709979000,0.562978759765625,-0.1484508514404297,0.07002053409814835,0.16602706909179688
1697910552728946400,0.581946533203125,0.14291000366210938,0.046280503273010254,0.021206378936767578
1697910552747914200,0.600914306640625,-0.26524925231933594,-0.07127121835947037,-0.3936338424682617
1697910552766881800,0.6198818359375,-0.3271799087524414,-0.1837078481912613,-0.2576766014099121
1697910552785849600,0.638849609375,0.0280609130859375,-0.2578492760658264,-0.590451717376709
1697910552804817200,0.657817138671875,-0.061394691467285156,-0.08381154388189316,-0.09489107131958008
1697910552823785000,0.676784912109375,-0.41411590576171875,0.2011304795742035,0.35228490829467773
1697910552842752500,0.69575244140625,-0.17934417724609375,0.07910672575235367,0.2607765197753906
1697910552861720000,0.714719970703125,0.25461292266845703,0.08662031590938568,0.17539691925048828
1697910552880687900,0.73368798828125,0.22353649139404297,-0.09453500807285309,0.3921523094177246
1697910552899655400,0.752655517578125,0.007927894592285156,-0.24912628531455994,0.27460432052612305
1697910552918623200,0.771623291015625,-0.5626335144042969,-0.1444844901561737,0.7363719940185547
1697910552937590800,0.7905908203125,-0.632850170135498,-0.1483362913131714,0.5404496192932129
1697910552956558600,0.80955859375,-0.5059108734130859,0.09108921885490417,0.513242244720459
1697910552975526400,0.8285263671875,-0.5261154174804688,0.07903671264648438,0.41840553283691406
1697910552994494000,0.847493896484375,-0.5200624465942383,-0.11164440214633942,0.20555734634399414
1697910553013461800,0.866461669921875,-0.01813983917236328,-0.2544865906238556,-0.06825017929077148
