0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,time,label
1.3215414731042772,1.3970513877710053,1.5218686529093401,1.497659374900821,1.4574368551438908,1.4350910119849887,1.4518928555257102,1.4121053316147059,1.3165870414945189,1.1522223357748507,1.1116649508465903,1.1272843275548672,1.004846561214722,1.0176313039789053,1.2998866182271336,1.537047583427813,1.3022291089196907,1.200238096584646,1.36809886576495,1.4795958905009896,1.7058740119770075,2.124779013169669,2.3153240862263145,2.020180647512755,1.3777218144482648,1.2021911415432853,1.632220873019582,1.9455245296053236,2.0323472908176563,2.1349496794448846,2.338489738597898,2.3938725287127682,2.1610168440164057,1.9452031311428284,2.1079373829393355,2.0071084872148295,1.9102462591768907,1.8694178105011428,1.8298298338272583,1.6864126055722808,1.4127139647649394,1.2754562485883563,1.256809235436277,1.1390977452803683,1.1303863218545098,1.1631899906886924,1.077388249244567,1.077194070543982,1.0724620441302373,1.3421266255430186,1.403026586458262,1.716506000042044,1.9368901356361143,1.9861225405036067,1.7593477023401158,1.806051291551357,1.8847501964414723,1.8036617850826686,1.6509233719707765,1.4533786334893006,1.5485489228797973,1.6871287137812505,1.592487213307118,1.5702954335678703,1.6900017393406623,1.7844085104556442,1.8305997089090278,1.9465943340760443,2.081654478596628,2.2679825826574502,2.325931962236128,1.931640401252616,1.4449239044768047,1.2061716993040599,1.2082626147673743,1.0519146935374497,1.1747268610737944,2.0177530539086015,2.818144043378326,2.6331380667936077,2.331016586576965,2.2060380707567906,1.9329460021822347,1.6376379263308634,1.6586481557827577,1.6780063903836084,1.6656321975248123,1.6536433846371197,1.7385524037961462,1.75031372688627,1.796470774449055,1.6171957606035052,1.4325878634483036,1.1817971274637527,1.1908719126912826,1.6317118429140984,1.9987229591236193,2.1433433651630938,2.1559307638067016,2.116983366933628,1.951634063851893,1.7939261775150073,1.4643424377877055,1.0719108899169518,1.1447993337318438,1.1211164987011615,1.1182425650187788,1.2496748857827724,1.5320899740127816,1.5508297304417222,1.2310502526787022,1.3029233450632334,1.284466514114074,1.6246132751432163,1.8300324455795351,1.5966306741705096,2.731784912109374,lunge
1.0940510857929657,1.00908572329234,1.2213580852732866,1.1515106299541125,1.1661506692086006,1.1752696672938443,1.199655437040804,1.5857733920150845,1.8690911234636938,1.6609363044201355,1.2816996084522996,1.1823517816059874,1.4728422014082398,1.4523027461845075,1.4770650944913852,1.7224664086814439,1.9932279261700194,2.064131334370446,2.1067313766715854,2.0258469157455674,1.8888670801435603,1.6720696116241038,1.4336165296855246,1.382247209808998,1.545187662397888,1.6062379787483558,1.9551798463770522,2.3132257978063846,2.2704779139981426,1.9756427607543252,1.4703345237307432,1.2961739386090179,1.511543634381223,1.0030488126995627,1.1027012106755578,1.459653513608462,1.3485590801311784,1.6593773373299585,1.618561761630864,1.8002885209246593,1.6752265124405454,1.1754060355991116,1.2113820689695292,1.4244836713481703,1.4829847728829544,1.4221509058585757,1.6515653379621344,2.0894417865586767,2.391737589064232,2.594430560085298,2.5041441326434115,1.864116536628097,1.6057339378106954,1.508478623507704,1.6713826832483751,1.7314499376502113,1.5235811978094536,1.5389433969123902,1.5142480144570796,1.415511526481943,1.2436905078668803,1.0885483895346697,1.199880646152681,1.6047189704724274,1.7551359883886668,1.4433724490273252,1.2462399587435138,1.5004575379982314,1.6458944391316586,1.9403973830599928,1.9501759307080662,1.7877749885233702,1.5754293557630505,1.7383491119599006,1.8979060058242019,1.8774753650602234,1.6065818044671054,1.4221581273339494,1.3668218549555442,1.322552198868687,1.4699141831412195,1.5470088492962522,1.5275771928206001,1.434884653392252,1.4853384131445804,1.4184241991056739,1.2835944299802,1.3902613710214817,1.3898043669045166,1.500831535090063,1.4585621172024534,1.2391175127068619,1.0647165109468515,1.9361735367678428,2.4497430464871623,2.8927271217379475,2.4054567093065877,2.0201375121897795,2.0506669238700024,2.111531992092099,2.089386314755058,2.4130929370176593,2.7403416935682134,2.7098022080566846,2.3862017306370324,2.075109405338904,1.9797618798340955,2.051886528257486,1.797803474215751,1.5398430444997717,1.2847633565508974,1.0967796990689869,1.15715960169218,1.291273679791522,1.2077236753537937,1.255927238664075,3.90796875,lunge
1.326648268356986,1.3948852508110385,1.3359132337879867,1.222031739014989,1.080075624897135,1.0187590892185991,1.0207916752982331,1.1012794420300909,1.00553854548314,1.4864548494303584,2.2012979849632908,2.462161574335301,2.429808244856076,1.8901059787822752,1.753115111914329,2.367828367625826,2.1937845520628665,1.8083332668300922,1.2940475294874223,1.0872969687889613,1.8375255706716134,2.3298104281709664,2.776171070172067,2.732210959648013,2.408132750366707,1.974306541558996,1.4245828345021703,1.0813001887626723,1.2036372480434165,1.2656475123861408,1.4347784383982858,1.428880409556362,1.4983172690718085,1.5560473768255163,1.4846304200828808,1.6156636476144282,1.7436968621810978,1.582865184133094,1.3330543863017894,1.8023636790552433,2.3052373320554524,2.3435339273807765,1.829759423745774,1.1169927016607497,1.070002469014748,1.0327140158772936,1.1043079886792022,1.8331528414545997,1.8289303903975471,1.9631068657055868,2.092868628824724,2.21229985629021,2.272772186291932,2.4135642272324773,2.4320344213063856,2.5020921593615184,2.3682963525604013,2.122232628233043,2.188290924146861,2.05588784775106,1.6108402764150382,1.4314874510655258,1.5591308671187063,1.8001385797396217,1.7811295425053215,1.7161854822182145,1.464349766559509,1.3877649137813242,1.4387423589417363,1.298808756149232,1.0685175995864171,1.0271667872341292,1.1529415005821677,1.300955134475196,1.0831096092921186,1.9444912592473662,2.262270059383283,1.8612760829521593,1.6915505221600948,1.9090673941383567,2.010106713500062,1.9208701957628171,1.8000682632468425,1.5173692932108942,1.4343180799532531,1.5113545448073868,1.3012900876866735,1.187876405871737,1.3501428394544328,1.3523654658639583,1.252116151795559,1.2257842193929414,1.390536165560048,1.8050452649911854,2.0707446144585733,1.9444083180195462,1.5819931058394594,1.3049281666007553,1.129735340255139,1.2824145279272812,1.5363705943633816,2.5895210542293277,2.842617972564156,2.1346541824249643,2.2514231920043373,2.325121142659222,1.8967631880371505,1.8709346735325063,2.213116708070762,2.6931370896126308,2.386683266041209,1.593770777701236,1.1473249746595025,1.4172433873926205,1.3198172668561687,1.10021558832841,3.7941433105468736,lunge
1.4496768713575812,1.5564589471699928,1.3096416381647578,1.0811253527219489,1.1632275908005272,1.1644261804436222,1.2826784213322562,1.297392596926421,1.1109037739223597,1.0120251018912139,1.059401600447831,1.1937273896111062,1.224526431196417,1.0542961076044426,1.0029827320124798,1.253740707350926,1.1226943511747673,1.1964517710237488,1.4675279779056534,1.2628135279538524,1.0895296498733473,1.0700176450207843,1.1882167999560167,1.2782221434032428,1.5543374706347923,1.7581045820644299,1.8827837915374865,2.1023101426688875,2.2754601169080058,2.408701555407675,2.292534650509605,2.231040311795922,2.057725875697,1.8410141793718957,1.4801653642846586,1.3757759269740308,1.3297740267120908,1.4115521492307197,1.6720556812874414,1.4314637680180575,1.9056239095066416,1.411301276573428,1.709919777906383,2.4463468899835186,2.800351938407003,2.5689510390778922,2.251297458920723,2.3338521993618424,2.564271909755006,2.6094801573255153,1.9120275930047568,2.1336117640768855,2.4920761956123068,2.689175365246544,2.525718599175726,2.490449363087719,2.4163810004920494,2.180867696122058,1.9251911436736777,1.9776098548927736,2.0308490804358077,1.5649741251327813,1.1128304769308084,1.1116240718141144,1.3350775607101304,1.3484793610728891,1.1649659876869274,2.628798921218772,2.8287185921386313,2.4130358802026914,1.9689549331748708,1.9245668194115497,2.0220853661498013,2.522018310711529,2.9957445540457455,2.300230279973549,2.3829659731738135,2.603679360310416,2.3418916187353065,2.3409456551633268,2.3021797887307205,2.0902179562170184,2.152142482352859,1.9372148293964042,1.81719781550966,1.739800773020636,1.9027506511123016,2.005487458103489,1.9350236186261496,1.6569983515704663,1.4100132225949673,1.1919051713260274,1.090801316555892,1.0008317725367653,1.402303960072338,2.6388338655096026,2.123546369192612,1.5828895196773303,1.4961539904086354,1.3570292178328567,1.6508235285822195,2.383358886947037,2.9679980083507402,2.913298531994651,2.6111949566317625,2.212508972023855,1.9347697773131358,1.835363068570333,1.5183316992968738,1.1589779665186424,1.2307206904216348,1.8539915077629547,1.8499948369264692,1.2950489600916537,1.5221560087963726,1.0778318440135948,4.173557861328128,lunge
1.3854036065858324,1.0800668592056346,1.0690764653097695,1.3218210539158175,1.6918311518365934,1.7703953521902103,1.5001618420947993,1.2606063807886756,1.6935005354789647,1.9728476595944877,1.8459278711335283,1.4225914793290446,1.1701436601238115,1.0682714875879697,1.1018442253677843,1.0023973768302705,1.1008851998150424,1.1843365047698238,1.2308306242236184,1.2416689451576917,1.419918708912039,1.518641677107538,1.4214648650145203,1.335152977313362,1.2795602552689695,1.2685315179448085,1.3615112309157547,1.5111220084988408,1.4242972855892235,1.3084177658636647,1.553156746254195,1.9939282805996583,2.2517651025391805,2.2086721459549112,1.9555934409073081,1.0707479766033454,1.612426080837839,1.2534112887003348,1.548808958326433,1.7181700409701024,1.180792276858083,1.90620732824146,2.2539336806158503,2.2508739800163515,2.4136607706810422,2.574416704427414,2.6799379858603114,2.6752287013863514,2.6170548559676092,2.7372140832955365,2.640272643173381,2.701360268487768,2.855096219126043,2.941807989099047,2.9398746085525844,2.767711900328488,2.0737554389033095,1.6323978406617061,1.6439350430541393,1.5360720923363747,1.5426390370513567,1.4244552337193737,1.3252585740332643,1.2117527147018123,1.0135890383010535,1.6468503307409603,1.6812269240510334,1.3919493820136992,1.6002909581370819,1.8077604509737577,1.5756403082595527,2.467345112015199,2.9908119672825904,2.8150196588572722,2.1994966575192505,2.3618581719273712,2.554843233576051,2.5851998199206494,2.5232951611596914,2.3126339326240895,2.138890485306721,1.8433898857540907,2.0350600446402853,2.0969400772498403,2.0134923879221627,1.752135137086886,1.697998817382082,1.8919795394535095,1.9420932771415391,1.922752210648803,2.1710406236775923,2.3294976727099606,2.1832730213386835,1.8003396125828142,1.5522292833846731,1.4140916509505141,1.2633700362060063,1.2166583492152991,1.0899306251635685,1.1210996943308342,1.346416561206455,1.9576632539675893,2.223207307253847,2.1834210164668177,2.4374687580025585,2.017776757032924,1.807145070062496,2.2974352251113337,2.3243741867075745,1.8140621018847618,1.2879136875481878,1.40905420857535,1.514466750658389,1.6241776733060516,1.7549324440667837,2.0388546081285526,3.452671630859374,lunge
2.3784693503518866,2.5041129784860923,2.422870428677479,2.1937536522641214,1.872857775138478,1.4540702906452911,1.0580248912966357,1.3422403707025745,1.3495452674218895,1.01427365508025,1.3852210819814823,1.6969096851974321,1.5316404248281799,1.5642788933284741,2.374014258008376,2.509006342069417,1.8665150544503875,1.2222027191133789,1.1131658685353725,1.070508663842698,1.083657897833884,1.3205302107805013,1.4985798591436763,1.4626068078727483,1.3243948466292288,1.2005072518568582,1.1124832896016221,1.0620391269426448,1.4385026575773372,1.9444150526132378,2.3339567446691785,2.564324156641476,2.5585021910979497,2.5979578872869187,2.679206131105177,2.4333829760137404,2.2462494610064,2.443931312397936,2.314909796731952,1.227083273179444,1.2921891194681845,1.5736156175392504,1.1319669120601479,1.0928072636613635,1.043722034152911,1.226840928691287,1.494047974835016,1.7108112352967448,1.6673705679630215,1.9150349781319365,2.3600843157601012,2.4808967342730144,2.8741567890595907,2.9996842513694193,2.8313688461877726,2.3451198865806893,1.8166717422000522,2.032235374736128,2.260912710093652,2.5611028806533014,2.453686507473705,2.3393465881607254,2.208204551172277,1.9041020162831126,1.6942396662448949,1.4628198272867934,1.805377739823314,1.5823326154908346,1.4999153225278632,1.643298047583394,1.9643928118547411,1.6202884513352305,2.4941190941786813,2.229551909143492,1.2983317066820956,1.41572309803583,2.02817021082083,2.280116638490266,2.2642799657356414,2.1885684251641297,2.010612326650081,1.9068438983058102,1.5698250428903873,1.3895302402049583,1.5474862459370557,1.4659295424385639,1.358409517187818,1.140429310300882,1.109471976780834,1.2901687971092028,1.3042239842108838,1.3906711258190836,1.3824272573148422,1.2359867606166015,1.132505909997389,1.2023679347539118,1.1887083109658767,1.2170163275576535,1.292503230252998,1.384722149206691,1.3645920258466993,1.1865786701017025,1.2024063061150234,1.5991069624762362,1.7825738657889203,1.5246646328318183,1.1101813953179671,1.396445061549614,1.6558888206183775,2.213907042768655,2.494398302866122,2.9679574469447187,2.9686667912599884,2.3405393004339556,2.0332370473584014,2.0582262892029477,3.775175781250006,lunge
2.5522099497025965,2.8526327872455166,2.5184931463409974,2.1624235786531827,1.8486501354971365,1.6154506110863966,1.6393016706188732,1.8075293731026691,1.8372412047175652,1.7361070833648977,1.644387363296089,1.4338412738173132,1.3335359376891078,1.2131212482412836,1.091796390390601,1.1207085611407017,1.1710650642330274,1.1906155127506204,1.061491939733057,1.0455162298022567,1.2171968711969028,1.5290108000990723,1.527145993914821,1.2854653722920841,1.133658082457478,1.306132170792447,1.5147767393694758,1.7522145166476388,1.6972859195495735,1.3909206149505364,1.0380456618504832,1.2170087249670662,1.3040887181420056,1.3969036538109758,1.5053440425067888,1.452189424417537,1.440616695415521,1.6054518503526252,1.82219022627485,1.969015131965832,1.8490199749811211,1.4882862933413454,1.4671054329765665,1.757432814231549,1.9660076063239638,1.9520947733847485,2.071494739734193,2.3707268854285943,2.5672506789860567,2.6962482087997213,2.5197566236847737,2.044001053860944,1.0577558748879992,1.752814920414411,2.563867926583539,1.6943466263710172,1.174227368444994,1.291522812010443,1.5693587036518895,1.9992974104991128,2.1036436263105514,2.140075331160201,2.5010308895168025,2.9397212347889594,2.6694946038741563,2.5485483546317176,2.598781882416202,2.209814402163419,2.019226164571398,2.3573761288542454,2.4940743953776723,1.8110102018071463,2.1193255435551994,2.3017590764204687,1.9437746888559604,1.8551203590543355,1.949214039409887,2.022719228299859,1.8406962406161207,1.4314913694344638,1.6217918190515381,1.5636374310088625,1.329252036136911,1.0445468679949683,1.0123975097566476,1.1196708553956916,1.6504327673450334,1.4917250392213046,1.398255163981063,1.2637212598004495,1.1599648847992006,1.558584636786904,1.993060709867742,1.9484592300877133,1.6026908886108209,1.487965234227406,1.6766819835751234,1.6149993802900307,1.3594082247141641,1.494001317272351,1.7295879656642192,1.629408348848134,1.5305518945024934,1.4994441436285104,1.3310782269938388,1.177409569083421,1.3154099078037564,1.176543767433838,1.294099757018594,1.4104559386633466,1.4366713593960927,1.5018858519873723,1.3724209935391025,1.1839967219169307,1.0493134282587224,1.7636164268851768,3.5475290527343724,lunge
2.6980963319790194,2.852544998856342,2.7023163577693574,2.7371558294619573,2.600597473483647,2.6332867367790413,2.555701519175263,2.237953159642044,2.446984491082728,2.8288258474976797,2.8424197490188705,2.764597206623234,2.338173746059537,1.829624077071091,1.1680334887756374,1.4567168339131344,2.039929184269992,2.240941114132053,2.3819402982561804,2.34148587684346,1.907547525935653,1.3801439876549666,1.1567188499523169,1.4950439579664199,1.2471823849230996,1.303618926761157,1.7110076677167547,1.513631399968162,1.253377147195302,1.1103748764082149,1.099498509245332,1.1439132249180775,1.3414885331460238,1.523925360455917,1.362866791292066,1.2636703332110233,1.4551076366767521,1.5983365007422705,1.506506138450039,1.0055164687899167,1.0375705077137063,1.0490369264833128,1.0311590008668285,1.0780988327602377,1.2597341333465641,1.5362891659605558,1.830222676743662,1.8435380674078194,2.0573514152234953,2.525835947544022,2.9579889772488976,2.8386010041429164,2.665297646311159,2.400345655335665,2.36444393138929,2.6182055537676803,2.755901175492553,2.67969172168789,2.1324618058343052,1.3567806562754958,1.0358835601908085,1.311434571693609,1.852527693068081,1.2182240503873942,1.0610210079703386,1.5952921958404673,1.2928138612409315,1.8533379925452997,2.0651131415147947,2.1227556671151486,2.373651694047889,2.4435104075001264,2.4060262679137945,2.5094672716104798,2.4900146803629726,2.451459333768904,2.3446051812641233,2.3897954279674742,2.0032713115312637,2.21984602951047,2.3715727474500845,2.351325750592972,2.1313428107210926,2.013627781496991,1.551048553594197,1.1255695845416693,1.0424113476928467,1.045093484655179,1.0083533043317192,1.3456136696275958,1.768596855367681,1.6825344793617216,1.8764234962191968,2.234823048010159,2.4994937626062628,2.85772952490274,2.5089932520640414,2.3161504493660496,2.250661279386081,2.112709220075461,2.2308159138748858,2.281310655325509,2.25112170772318,2.273559719843138,1.982587953117197,1.7260415906729711,1.6372816368885508,1.8179676503819233,1.672955769805193,1.4839690179994605,1.5770767508004966,1.8881114657600133,1.9154289400241336,1.8674863545758402,1.6745598176164256,1.511152489283309,3.7182695312499945,lunge
1.529057603263866,1.3592457887722242,1.3471977115463645,1.288411826790038,1.2271410309924131,1.298998154067149,1.8559005252735274,2.2943552813609966,2.5719902910959447,2.9919028253552926,2.6836696229134582,2.2479944195676174,2.1393015162902462,1.6738083852215049,1.359496799700338,1.51046060133825,1.8972108806225814,2.3240878737967527,2.16936075278879,1.7606819219980177,1.2383490732254476,1.014011668441407,1.0987969355767173,1.0175441329876944,1.044236594175636,1.0217845998520512,1.279519028285144,1.2299261768268646,1.2292341578386605,1.2531935180669491,1.1368648049966508,1.0202712221699408,1.1364252392308931,1.1764577775656344,1.2147378543950336,1.0899046225799787,1.130519433120898,1.3986311754872023,1.790014388548102,2.007823713694528,1.8824817559946363,1.770475390668913,1.7513231710527668,1.909057690525969,2.3455985914837316,2.688929384786061,2.7777777107313,2.918014147113688,2.7887690899956024,2.57555673885736,2.1966210557156223,2.8492523862249612,1.215188697070392,1.6853877788815916,2.296430541018748,2.2212310543308544,1.62530449564409,1.5552249249555057,1.7212911364864658,2.2763079367124104,2.5556293378955623,2.8532113667010472,2.867621893120392,2.5965802864443446,2.564998955820019,2.5648177803620773,2.820367967300869,2.7075674317809533,2.2400481975077713,2.230882934662663,2.4402033185648273,2.3832937681285986,2.372487206212162,2.1120440904389643,1.9612727960619676,2.017177773161764,1.8809443320616897,1.6745931389509086,1.3038567741799507,1.0616090259498994,1.1437936409809353,1.729003942468711,1.065698706363126,1.6426083874952282,1.4186829333243656,1.666141838387959,2.15045549347142,1.8642946863655825,1.6512298437957615,2.1102479448615385,2.280805236285911,2.097124839999607,2.0061899304781865,2.0893305285066166,1.7218195460029262,1.3518280876193156,1.5900673323970345,1.7667213262722121,1.570259944036834,1.3833830874080688,1.2306061632606424,1.3151013400403893,1.4014809912795871,1.486017692932337,1.6736735480989309,1.844393450351093,2.0583266739205603,2.0724007067561536,1.7030926312474872,1.6402656162173679,1.6870678766866543,1.4453113833184845,1.2599146271659312,1.1428413223108207,1.5480388371636276,2.2623098281613263,4.154601318359376,lunge
2.8588645527781273,2.9930662390797576,2.643013363100912,2.3592563950220624,1.9322549503812116,1.4936629638724903,1.4301327842093141,1.6645771398222313,1.9244923957462807,2.0057336773680285,2.233947315019442,2.454698111455883,2.537722979372133,2.473387398873152,2.3500754975111544,2.3329185765676983,2.210854843530945,1.7994109940025576,1.3102533902326357,1.0379345112463583,1.3505715491194101,1.6340766974142382,1.57053938843034,1.3210844912374264,1.664983486284682,1.6883119048079254,1.2920993404685153,1.5857562995002652,1.5143070397990297,1.1173233724612635,1.0109779668298806,1.2449267116413838,1.2445507795172608,1.3127627368279355,1.2848328518152292,1.496330106986959,1.7292006986566502,1.543770833141124,1.292205580358228,1.1915399846719554,1.0234484967744388,1.0616524930789468,1.353766916061774,1.3663870029603,1.2283345378902486,1.190689894269294,1.4169625601786364,1.948688944824224,2.486221141222917,2.810231183788204,2.8818626383641877,2.922042698841676,2.969198851926039,2.965661051446317,2.6832148536478604,1.9345959679567486,1.640151929011348,1.0179982234575784,2.070824355153281,1.768911985762224,1.159918356171956,1.1746319136120085,1.253541926295852,1.5038430431319922,1.6666154137404439,1.8460030822404054,2.1060940303296896,2.3042991474207937,2.128172295918108,1.8620584816689838,1.7017083731369813,1.981747701271592,2.3372402013321176,2.6815832762346368,2.836849893910576,2.8424421294171682,2.8333948693964546,2.8932032654219815,2.732849299184939,2.3941991307143784,1.7559989746082587,1.5369230447097284,1.3277347526525527,1.0718803078177677,1.1174943030613866,1.2934980093964368,1.282949431956225,1.1944920218430723,1.0958957102541873,1.0823037925474313,2.131529964144208,1.2428702236301954,1.7061542996878467,2.505197994143002,2.819558575857555,2.7653419461704707,2.5454152262162313,1.8814435454357872,1.6962110556809988,1.7581185941427957,1.765669687727029,1.690733662607109,1.7554308876738371,1.6304433273228582,1.6215432564324277,1.6565681857521313,1.5072684814881239,1.7134987875734744,1.8438898595525786,1.7722774569224538,1.794320461595183,2.1300475015190563,2.2348896250461543,2.3760357785193458,2.3719376020095693,2.0429913177835477,3.6803361816406266,lunge
